Date,InterDayOpenChange,Open,High,Low,Close,Adj Close,Volume
7/7/18,0,474.057007,491.660004,466.835999,491.660004,491.660004,1358360064
7/8/18,0.04,492.067993,503.199005,488.416992,489.118988,489.118988,1344560000
7/9/18,-0.01,488.877991,490.85199,475.174988,476.682007,476.682007,1533799936
7/10/18,-0.03,476.161987,478.317993,433.959991,434.424011,434.424011,1789069952
7/11/18,-0.09,434.515015,447.31601,429.506989,446.518005,446.518005,1422470016
7/12/18,0.03,446.502014,446.502014,422.809998,430.074005,430.074005,1495440000
7/13/18,-0.04,430.740997,442.363007,430.740997,434.027008,434.027008,1489670016
7/14/18,0.01,434.510986,439.43399,431.473999,436.085999,436.085999,1235820032
7/15/18,0,435.882996,454.001007,433.92099,449.850006,449.850006,1350160000
7/16/18,0.03,450.424988,480.65799,446.798004,480.65799,480.65799,1858680064
7/17/18,0.07,480.076996,508.779999,468.915009,501.002014,501.002014,2288100096
7/18/18,0.04,500.838013,513.432983,474.359009,480.513,480.513,2371559936
7/19/18,-0.04,480.627991,483.23999,465.141998,469.618988,469.618988,2068739968
7/20/18,-0.02,469.307007,469.307007,443.692993,450.697998,450.697998,1821350016
7/21/18,-0.04,450.678986,468.083008,445.776001,462.436005,462.436005,1504310016
7/22/18,0.03,462.437988,470.89801,458.118988,459.657013,459.657013,1338589952
7/23/18,-0.01,459.438995,469.765991,449.727997,450.852997,450.852997,1596999936
7/24/18,-0.02,451.135986,481.141998,450.565002,479.372986,479.372986,2287520000
7/25/18,0.06,479.906006,482.868011,466.473999,472.493011,472.493011,1930780032
7/26/18,-0.02,472.330994,483.696014,461.424011,464.036987,464.036987,1621560064
7/27/18,-0.02,464.009003,473.221985,458.290985,469.665985,469.665985,1734259968
7/28/18,0.01,469.678009,471.593994,462.989014,466.89801,466.89801,1531890048
7/29/18,-0.01,466.915009,470.355988,462.712006,466.665009,466.665009,1631910016
7/30/18,0,466.826996,467.951996,448.640991,457.080994,457.080994,2141590000
7/31/18,-0.02,457.244995,457.244995,430.444,433.867004,433.867004,1820680000
8/1/18,-0.05,433.868988,435.457001,410.463989,420.747009,420.747009,1888060000
8/2/18,-0.03,420.806,425.033997,410.30899,412.621002,412.621002,1569300000
8/3/18,-0.02,412.566986,420.549011,399.910004,418.261993,418.261993,1722340000
8/4/18,0.01,418.237,420.186005,403.776001,407.252014,407.252014,1466540000
8/5/18,-0.03,407.346008,413.716003,402.432007,410.515991,410.515991,1396820000
8/6/18,0.01,410.566986,414.540009,403.315002,406.65799,406.65799,1384880000
8/7/18,-0.01,406.800995,411.404999,376.076996,380.214996,380.214996,1828350000
8/8/18,-0.07,379.891998,380.67099,353.734009,356.613007,356.613007,2016080000
8/9/18,-0.06,356.971008,370.946014,353.614014,365.588013,365.588013,1616610000
8/10/18,0.02,365.776001,367.045013,329.585999,334.175995,334.175995,1699400000
8/11/18,-0.09,334.264008,334.264008,308.488007,322.112,322.112,1790370000
8/12/18,-0.04,320.822998,328.589996,318.60199,319.570007,319.570007,1625420000
8/13/18,0,320.209991,323.550995,284.93399,286.494995,286.494995,1751190000
8/14/18,-0.11,286.36499,286.36499,254.649994,278.932007,278.932007,2137850000
8/15/18,-0.02,280.386993,303.589996,280.118988,282.364014,282.364014,1878150000
8/16/18,0.01,282.740997,298.476013,280.928009,288.04599,288.04599,1552970000
8/17/18,0.02,287.683014,316.170013,287.346008,315.729004,315.729004,1995460000
8/18/18,0.1,316.790985,320.446014,286.550995,295.812012,295.812012,1764020000
8/19/18,-0.07,295.670013,307.097992,291.332001,300.834015,300.834015,1447910000
8/20/18,0.02,301.381012,304.372009,273.510986,274.315002,274.315002,1413790000
8/21/18,-0.09,273.330994,285.970001,273.330994,281.944,281.944,1164120000
8/22/18,0.03,281.967987,297.485992,264.997986,271.341003,271.341003,1507660000
8/23/18,-0.04,271.747986,279.54599,271.089996,277.104004,277.104004,1271160000
8/24/18,0.02,278.110992,283.302002,273.859985,282.96701,282.96701,1450170000
8/25/18,0.02,283.281006,283.515015,278.471008,279.645996,279.645996,1208360000
8/26/18,-0.01,279.524994,279.524994,272.444,275.196991,275.196991,1206650000
8/27/18,-0.01,275.350006,285.602997,273.649994,285.602997,285.602997,1406790000
8/28/18,0.04,286.648987,297.399994,283.571991,296.498993,296.498993,1513350000
8/29/18,0.03,296.162994,297.071014,287.286987,289.312012,289.312012,1474460000
8/30/18,-0.02,289.752991,291.243011,275.210999,284.105011,284.105011,1513100000
8/31/18,-0.02,284.119995,284.550995,278.513,283.003998,283.003998,1411910000
9/1/18,0,283.496002,301.144012,283.496002,295.341003,295.341003,1546630000
9/2/18,0.04,295.453003,298.686005,290.925995,294.371002,294.371002,1321050000
9/3/18,0,295.181,295.591003,287.432007,289.259003,289.259003,1394490000
9/4/18,-0.02,289.296997,291.579987,284.255005,285.722992,285.722992,1554870000
9/5/18,-0.01,286.045013,288.162994,232.330994,232.330994,232.330994,2390390000
9/6/18,-0.19,231.647995,231.755005,218.123001,230.214996,230.214996,2097310000
9/7/18,-0.01,229.535004,233.895996,217.074997,217.203003,217.203003,1678260000
9/8/18,-0.05,217.912003,220.367004,193.259003,197.951004,197.951004,1517200000
9/9/18,-0.09,198.384995,207.666,188.306,196.923996,196.923996,1585980000
9/10/18,0,197.850998,201.882996,189.584,197.078995,197.078995,1502960000
9/11/18,0,198.177002,198.505997,180.595993,185.065994,185.065994,1568900000
9/12/18,-0.06,185.423004,185.587006,170.257004,183.330994,183.330994,1874850000
9/13/18,-0.01,183.679001,214.001999,183.679001,211.354004,211.354004,2330720000
9/14/18,0.16,212.669006,222.794006,204.871002,211.748993,211.748993,2232190000
9/15/18,-0.01,209.813995,226.604004,209.606003,223.074005,223.074005,1670490000
9/16/18,0.06,222.802994,222.802994,211.117996,220.589005,220.589005,1502260000
9/17/18,-0.01,221.582001,224.261002,195.307999,197.875,197.875,2019910000
9/18/18,-0.11,197.095001,213.356995,195.934006,209.975006,209.975006,1800640000
9/19/18,0.06,209.472,213.871002,201.656006,209.968994,209.968994,1733330000
9/20/18,0,210.287994,224.817993,207.789001,224.591003,224.591003,1782070000
9/21/18,0.07,225.251007,248.388,221.567001,246.584,246.584,2836200000
9/22/18,0.1,247.337006,251.195999,233.809998,240.479996,240.479996,1921820000
9/23/18,-0.03,240.992004,247.464005,237.856995,244.330002,244.330002,1693470000
9/24/18,0.02,244.843994,245.108002,227.490005,228.729996,228.729996,1748740000
9/25/18,-0.07,228.326996,228.326996,206.490005,218.505005,218.505005,2120360000
9/26/18,-0.04,218.647003,221.436996,209.113007,215.847,215.847,1756100000
9/27/18,-0.01,215.440002,230.606995,212.654007,228.494003,228.494003,2030320000
9/28/18,0.06,229.041,231.748001,218.669006,222.401993,222.401993,2018120000
9/29/18,-0.03,221.705002,234.014008,216.078003,231.634995,231.634995,2208720000
9/30/18,0.04,231.328995,236.985992,228.445007,232.848007,232.848007,1765560000
10/1/18,0.01,233.220001,234.145004,226.945007,230.768005,230.768005,1597500000
10/2/18,-0.01,231.100006,231.167007,225.837997,227.181,227.181,1542080000
10/3/18,-0.02,226.406998,226.457993,213.970993,220.488998,220.488998,1683930000
10/4/18,-0.03,220.445999,226.147995,220.089996,222.218002,222.218002,1479500000
10/5/18,0.01,222.266998,228.319,220.957001,227.600998,227.600998,1547330000
10/6/18,0.02,227.552002,227.925995,224.246002,225.119995,225.119995,1505070000
10/7/18,-0.01,225.434998,226.369995,222.996002,226.119003,226.119003,1470480000
10/8/18,0,226.509003,230.764999,224.557007,229.255005,229.255005,1470740000
10/9/18,0.01,229.710007,230.160995,226.401001,227.981995,227.981995,1405130000
10/10/18,-0.01,227.615005,227.707001,224.494995,225.768997,225.768997,1384040000
10/11/18,-0.01,225.610001,225.610001,189.283005,189.498993,189.498993,2167620000
10/12/18,-0.16,188.707001,199.401001,188.707001,196.727005,196.727005,1487900000
10/13/18,0.04,196.363998,201.279007,196.363998,199.841003,199.841003,1167610000
10/14/18,0.02,199.690994,201.826996,195.242996,195.714996,195.714996,1169260000
10/15/18,-0.02,195.270004,222.117996,194.158997,209.703995,209.703995,2865830000
10/16/18,0.07,209.628006,212.173004,207.983994,210.119995,210.119995,1532280000
10/17/18,0,210.216995,211.125,205.927994,207.082993,207.082993,1444130000
10/18/18,-0.01,207.404007,208.470001,201.742996,203.352005,203.352005,1365860000
10/19/18,-0.02,203.257004,204.662994,201.843994,203.727005,203.727005,1264480000
10/20/18,0,203.514999,206.222,203.085007,205.429993,205.429993,1238780000
10/21/18,0.01,205.389999,208.154999,204.621002,205.141998,205.141998,1190300000
10/22/18,0,205.173996,206.932007,203.376999,204.044006,204.044006,1328980000
10/23/18,-0.01,204.016006,205.151001,201.910995,204.335999,204.335999,1237490000
10/24/18,0,204.126999,205.580994,203.354004,203.852005,203.852005,1102220000
10/25/18,0,203.867996,204.132004,201.822998,202.718994,202.718994,1102900000
10/26/18,-0.01,202.335999,204.779999,201.550995,203.328995,203.328995,1161310000
10/27/18,0.01,203.356003,206.082001,203.126007,204.210007,204.210007,1084810000
10/28/18,0.01,204.509995,205.919006,203.522995,205.365997,205.365997,1139140000
10/29/18,0,205.173996,205.597,195.733994,197.246994,197.246994,1517230000
10/30/18,-0.04,197.203003,198.121994,196.350998,197.556,197.556,1363500000
10/31/18,0,197.649002,198.337997,196.531006,197.380997,197.380997,1442380000
11/1/18,0,197.537003,203.753998,197.328003,198.871994,198.871994,1336700000
11/2/18,0.01,198.981995,201.268997,198.755005,200.634995,200.634995,1451870000
11/3/18,0.01,200.740005,200.740005,199.524994,200.186005,200.186005,1307150000
11/4/18,0,200.158005,211.272003,198.985992,207.485992,207.485992,1749300000
11/5/18,0.03,207.100006,210.819,206.572998,209.091003,209.091003,1613510000
11/6/18,0.01,209.473999,218.451996,207.893997,218.451996,218.451996,1856940000
11/7/18,0.04,218.899002,221.651993,216.796005,217.182999,217.182999,1927830000
11/8/18,-0.01,217.326996,218.337997,212.199005,212.231003,212.231003,1769080000
11/9/18,-0.02,211.987,213.315994,209.514999,210.074005,210.074005,1554750000
11/10/18,-0.01,209.975006,213.856995,209.804993,212.533005,212.533005,1377760000
11/11/18,0.01,212.479004,212.998993,208.867996,211.339996,211.339996,1501600000
11/12/18,0,211.513,212.623001,208.923996,210.417999,210.417999,1452380000
11/13/18,-0.01,210.149002,210.514999,206.134995,206.826004,206.826004,1610260000
11/14/18,-0.02,206.533997,207.044998,174.084,181.397003,181.397003,2595330000
11/15/18,-0.12,181.899002,184.251007,170.188995,180.806,180.806,2638410000
11/16/18,-0.01,180.865005,181.350006,173.126007,175.177002,175.177002,2015330000
11/17/18,-0.03,175.360001,175.850998,172.869003,174.001007,174.001007,1832800000
11/18/18,-0.01,174.175003,179.151993,174.175003,177.067001,177.067001,1810920000
11/19/18,0.02,177.179001,177.179001,147.850998,149.175003,149.175003,2745160000
11/20/18,-0.16,148.811005,151.253006,126.360001,130.339005,130.339005,3134410000
11/21/18,-0.12,131.141998,138.889999,125.758003,136.701004,136.701004,2685930000
11/22/18,0.04,136.811005,137.740005,126.706001,126.706001,126.706001,1792150000
11/23/18,-0.08,126.418999,127.028,119.558998,123.295998,123.295998,1998010000
11/24/18,-0.02,123.304001,126.788002,110.824997,113.494003,113.494003,1800960000
11/25/18,-0.08,113.125999,118.880997,101.769997,116.449997,116.449997,2466750000
11/26/18,0.03,116.343002,118.200996,104.892998,108.334999,108.334999,2139490000
11/27/18,-0.07,107.913002,111.842003,102.452003,110.010002,110.010002,2320010000
11/28/18,0.02,110.197998,126.047997,110.197998,122.438004,122.438004,2673470000
11/29/18,0.11,122.72155,123.229721,115.297691,117.542648,117.542648,2196099151
11/30/18,-0.04,117.728096,119.423767,111.744965,113.171417,113.171417,2020748396
12/1/18,-0.04,113.397758,120.841454,111.619125,118.635559,118.635559,2131475768
12/2/18,0.04,118.26815,120.56205,116.092041,116.388901,116.388901,1856199149
12/3/18,-0.02,116.378761,116.619064,107.415657,108.925018,108.925018,1772756193
12/4/18,-0.07,108.803162,113.142914,107.402718,110.214188,110.214188,1748116495
12/5/18,0.01,110.335518,110.59861,102.475555,102.475555,102.475555,1990157607
12/6/18,-0.07,102.450592,104.103493,91.761055,91.761055,91.761055,2310716932
12/7/18,-0.11,91.649834,96.089844,83.469719,93.294563,93.294563,2554304530
12/8/18,0.02,93.41008,97.059883,86.825668,92.159637,92.159637,1855759401
12/9/18,-0.01,92.035431,98.900032,91.031281,95.142059,95.142059,1875567180
12/10/18,0.03,94.992172,96.257301,90.654251,91.685654,91.685654,1756437577
12/11/18,-0.04,91.578934,92.782326,87.688408,88.945305,88.945305,1707497898
12/12/18,-0.03,88.610703,92.240555,88.263557,90.5933,90.5933,1533050103
12/13/18,0.02,90.655228,91.111603,85.518311,86.539314,86.539314,1754475622
12/14/18,-0.04,86.630356,87.144943,83.226479,84.308296,84.308296,1651491877
12/15/18,-0.03,84.279694,85.342743,82.829887,84.440811,84.440811,1496176898
12/16/18,0,84.469406,87.568123,84.469406,85.2621,85.2621,1565817037
12/17/18,0.01,85.382111,96.805054,85.382111,95.133827,95.133827,2101453024
12/18/18,0.11,95.10804,101.320236,92.968521,101.112457,101.112457,2277514076
12/19/18,0.07,101.683846,108.549057,100.69146,101.268578,101.268578,2456482115
12/20/18,-0.01,101.090439,117.170128,100.639961,116.216873,116.216873,3063842618
12/21/18,0.15,115.835403,119.094162,107.584793,109.496231,109.496231,2632539990
12/22/18,-0.06,109.45594,116.759499,107.503166,116.759499,116.759499,2338772939
12/23/18,0.07,117.273895,133.075302,117.273895,130.765259,130.765259,3579715061
12/24/18,0.11,130.641663,157.668701,130.641663,140.238007,140.238007,4370343387
12/25/18,0.08,140.997589,140.997589,125.113289,129.844345,129.844345,3298280609
12/26/18,-0.08,129.888824,136.677246,126.292908,131.865631,131.865631,2720469126
12/27/18,0.02,131.923584,132.677063,115.650101,116.575912,116.575912,2612804378
12/28/18,-0.11,116.898201,137.647018,115.69313,137.647018,137.647018,3130201009
12/29/18,0.18,138.468781,147.034332,134.570175,138.018341,138.018341,3169029972
12/30/18,-0.01,137.627457,140.689087,133.98233,139.859451,139.859451,2660086834
12/31/18,0.02,140.031067,140.181152,132.519394,133.368256,133.368256,2358360234
1/1/19,-0.05,133.418152,141.397507,132.650711,140.819412,140.819412,2258709868
1/2/19,0.06,141.519516,156.929138,140.650955,155.047684,155.047684,3328240369
1/3/19,0.1,155.196045,155.863052,147.198364,149.13501,149.13501,2676164880
1/4/19,-0.04,148.912888,156.878983,147.907104,154.58194,154.58194,3126192535
1/5/19,0.04,154.337418,160.82489,154.337418,155.638596,155.638596,3338211928
1/6/19,0.01,155.80423,159.371445,152.085922,157.746201,157.746201,3231294371
1/7/19,0.01,157.809494,158.450424,151.150726,151.699219,151.699219,2712108388
1/8/19,-0.04,151.967545,153.625778,148.66954,150.359634,150.359634,2459808140
1/9/19,-0.01,150.554688,153.622253,150.288376,150.803116,150.803116,2369241197
1/10/19,0,150.843506,152.14827,126.529373,128.625183,128.625183,3397734456
1/11/19,-0.15,127.813965,130.165939,125.244942,127.548325,127.548325,2667585234
1/12/19,0,127.528084,128.666122,125.446754,125.96653,125.96653,2212109224
1/13/19,-0.01,125.907227,126.267876,116.085968,116.897804,116.897804,2268263944
1/14/19,-0.07,116.979095,130.856735,116.96756,129.068726,129.068726,2798085735
1/15/19,0.1,129.172684,130.743561,120.311523,122.032715,122.032715,2735449164
1/16/19,-0.06,121.809242,127.118248,121.441414,123.547066,123.547066,2746469340
1/17/19,0.01,123.57354,124.270721,120.817032,123.74192,123.74192,2594091285
1/18/19,0,123.654655,123.84169,120.241898,121.010262,121.010262,2305389800
1/19/19,-0.02,121.614426,125.904228,121.161034,124.51902,124.51902,3048261797
1/20/19,0.02,124.632401,125.070389,118.702324,119.474831,119.474831,2964108269
1/21/19,-0.04,119.636459,119.715439,116.15744,117.157852,117.157852,2421720343
1/22/19,-0.02,117.110756,119.664345,114.676682,118.747551,118.747551,2552507405
1/23/19,0.01,118.713814,119.422798,116.376648,117.452606,117.452606,2556952198
1/24/19,-0.01,117.462784,118.032104,116.006798,117.362885,117.362885,2520843420
1/25/19,0,117.594955,117.802994,115.830154,116.378342,116.378342,2606881898
1/26/19,-0.01,116.373528,118.084114,115.980576,116.488739,116.488739,2412181169
1/27/19,0,116.510315,116.68541,113.405289,113.405289,113.405289,2775888287
1/28/19,-0.03,113.285233,113.688232,103.336464,106.589973,106.589973,3366895505
1/29/19,-0.06,106.721954,107.165787,103.999229,105.598213,105.598213,2900418606
1/30/19,-0.01,105.407204,109.45298,104.843796,108.907539,108.907539,2874370355
1/31/19,0.03,108.900772,110.458359,106.525352,107.061012,107.061012,2828796031
2/1/19,-0.02,107.147682,108.63871,105.046501,107.609787,107.609787,2541271519
2/2/19,0,107.466415,110.653877,106.764015,110.43026,110.43026,2385157838
2/3/19,0.03,110.490318,110.827354,106.563988,107.492668,107.492668,2519334757
2/4/19,-0.03,107.625824,108.701035,107.067421,107.821602,107.821602,2491888675
2/5/19,0,107.628166,108.134789,106.909897,107.44352,107.44352,2515863999
2/6/19,0,107.569305,107.569305,102.934563,104.919289,104.919289,2593048199
2/7/19,-0.03,104.835777,106.058876,104.409134,104.535301,104.535301,2326764622
2/8/19,0,104.64505,119.805817,104.194435,119.267746,119.267746,3656841347
2/9/19,0.14,119.214111,120.689735,118.000404,119.430885,119.430885,2884650400
2/10/19,0,119.408966,124.853622,117.105774,124.806488,124.806488,3148766590
2/11/19,0.05,124.871536,124.871536,120.311752,121.298393,121.298393,3222473887
2/12/19,-0.03,121.178574,123.4683,119.600021,122.572289,122.572289,3149576429
2/13/19,0.01,122.544289,125.550697,121.612495,122.553604,122.553604,3386585799
2/14/19,0,122.416985,124.451988,121.334892,121.390205,121.390205,3331701628
2/15/19,-0.01,121.453697,123.660126,121.371918,122.100388,122.100388,3021741615
2/16/19,0.01,122.396454,124.134811,122.295303,123.260216,123.260216,2905833287
2/17/19,0.01,123.182083,134.460098,123.091614,133.598877,133.598877,4236081130
2/18/19,0.08,133.032547,147.686584,133.001938,146.098373,146.098373,5387525773
2/19/19,0.1,146.398819,149.929977,145.128464,145.346191,145.346191,5310842625
2/20/19,-0.01,145.172729,149.554337,142.502121,149.554337,149.554337,4500094965
2/21/19,0.03,149.352325,149.352325,144.563812,146.130844,146.130844,3995766856
2/22/19,-0.02,146.073257,149.268616,145.206543,149.092453,149.092453,3731099284
2/23/19,0.02,148.67662,159.12587,147.331055,158.795425,158.795425,4519468458
2/24/19,0.07,158.902405,165.549622,135.852661,135.852661,135.852661,5957715043
2/25/19,-0.15,135.499725,142.525574,135.483841,139.822861,139.822861,4914392068
2/26/19,0.03,139.646088,139.97644,136.579605,138.089676,138.089676,3791292839
2/27/19,-0.01,138.029572,141.336227,131.602921,136.125961,136.125961,4469776860
2/28/19,-0.01,136.283081,138.847137,135.657593,136.746246,136.746246,4535438953
3/1/19,0,136.836243,138.99527,136.434784,136.443619,136.443619,3756124824
3/2/19,0,136.350082,137.184799,132.436386,134.206955,134.206955,3747176425
3/3/19,-0.01,134.786118,135.849289,131.328857,132.24942,132.24942,3454374053
3/4/19,-0.02,132.157883,132.729141,125.402702,127.774124,127.774124,4008171341
3/5/19,-0.03,127.792953,138.22998,126.735298,137.822388,137.822388,4764849990
3/6/19,0.08,137.95874,139.968826,136.14592,138.789352,138.789352,4589054219
3/7/19,0.01,138.942383,140.85788,137.273132,138.0345,138.0345,4339206292
3/8/19,0,138.311356,139.4991,133.557693,135.127075,135.127075,4678816794
3/9/19,-0.02,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715
3/10/19,0.02,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499
3/11/19,-0.01,136.849533,137.353409,133.102798,133.83403,133.83403,4689807419
3/12/19,-0.02,134.012848,135.273468,130.944153,134.442886,134.442886,4709988000
3/13/19,0,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099
3/14/19,-0.01,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147
3/15/19,0,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856
3/16/19,0.03,137.911957,144.558441,137.911957,142.398178,142.398178,4839003569
3/17/19,0.03,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729
3/18/19,-0.01,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879
3/19/19,-0.01,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129
3/20/19,0.01,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462
3/21/19,0,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796
3/22/19,-0.03,136.562256,138.794296,136.228607,137.181442,137.181442,4490899266
3/23/19,0,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613
3/24/19,0.01,138.315353,138.37561,136.313751,136.986923,136.986923,4266845458
3/25/19,-0.01,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753
3/26/19,-0.01,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679
3/27/19,0,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093
3/28/19,0.04,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475
3/29/19,-0.01,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702
3/30/19,0.02,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127
3/31/19,0,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197
4/1/19,0,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536
4/2/19,0,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698
4/3/19,0.16,164.008636,178.322052,157.322144,161.458801,161.458801,1.06E+10
4/4/19,-0.02,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529
4/5/19,-0.02,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908
4/6/19,0.05,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221
4/7/19,0,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020
4/8/19,0.05,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610
4/9/19,0.03,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578
4/10/19,-0.02,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879
4/11/19,0.01,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417
4/12/19,-0.07,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309
4/13/19,0,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561
4/14/19,0,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303
4/15/19,0.02,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824
4/16/19,-0.04,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341
4/17/19,0.04,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715
4/18/19,0,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464
4/19/19,0.04,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061
4/20/19,0,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812
4/21/19,0,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688
4/22/19,-0.02,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077
4/23/19,0.01,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092
4/24/19,0,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156
4/25/19,-0.03,165.914734,166.513412,153.847,154.459396,154.459396,6820332362
4/26/19,-0.07,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355
4/27/19,0.01,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118
4/28/19,0.01,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433
4/29/19,-0.01,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253
4/30/19,-0.01,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460
5/1/19,0.05,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433
5/2/19,-0.01,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062
5/3/19,0.01,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672
5/4/19,0.04,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049
5/5/19,-0.02,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562
5/6/19,0,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853
5/7/19,0.06,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170
5/8/19,-0.01,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598
5/9/19,0.01,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198
5/10/19,0,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053
5/11/19,0.02,173.139313,203.466644,173.139313,194.304337,194.304337,1.26E+10
5/12/19,0.12,194.163025,201.881485,183.653931,187.325317,187.325317,1.03E+10
5/13/19,-0.03,187.417923,205.098267,185.305908,196.846283,196.846283,1.04E+10
5/14/19,0.05,196.738281,217.874649,196.05481,217.148575,217.148575,1.28E+10
5/15/19,0.1,217.010117,247.446594,216.822113,247.153061,247.153061,1.35E+10
5/16/19,0.14,246.941956,275.39444,245.795288,264.01001,264.01001,1.87E+10
5/17/19,0.07,263.848358,266.979614,227.767426,243.764587,243.764587,1.60E+10
5/18/19,-0.08,243.911301,246.362762,233.099854,234.59523,234.59523,1.09E+10
5/19/19,-0.04,234.449463,263.740997,233.758667,261.292206,261.292206,1.20E+10
5/20/19,0.11,261.267487,261.55127,241.80365,251.86441,251.86441,1.08E+10
5/21/19,-0.04,251.647842,262.107544,248.196304,255.215881,255.215881,1.15E+10
5/22/19,0.01,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463
5/23/19,-0.04,244.665115,247.616638,233.793091,245.965668,245.965668,1.07E+10
5/24/19,0.01,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206
5/25/19,0.02,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385
5/26/19,0.01,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731
5/27/19,0.06,267.141876,278.507263,265.444702,272.86264,272.86264,1.21E+10
5/28/19,0.02,272.590485,274.320831,267.514374,271.768707,271.768707,1.04E+10
5/29/19,0,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174
5/30/19,-0.01,269.55188,287.20163,247.348602,255.858948,255.858948,1.36E+10
5/31/19,-0.05,256.015259,268.659943,249.111847,268.113556,268.113556,1.13E+10
6/1/19,0.05,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852
6/2/19,-0.01,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713
6/3/19,0.02,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917
6/4/19,-0.07,252.511642,252.511642,236.127213,241.338791,241.338791,1.01E+10
6/5/19,-0.04,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062
6/6/19,0.02,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806
6/7/19,0.01,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528
6/8/19,0.01,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863
6/9/19,-0.02,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456
6/10/19,-0.05,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848
6/11/19,0.06,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700
6/12/19,-0.01,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618
6/13/19,0.06,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836
6/14/19,-0.02,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267
6/15/19,0.03,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944
6/16/19,0.02,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453
6/17/19,0,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781
6/18/19,0.02,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504
6/19/19,-0.03,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947
